-0.97 1.06 -0.75 -0.81 -0.01
-0.82 -0.47 -1.15 -0.16 0.48
1.36 -0.18 1.03 0.53 0.03
0.96 0.8 2.48 1.4 -0.18
-0.88 0.78 -1.45 -0.43 2.12
-0.9 0.8 0.82 -0.21 -1.34
1.72 0.05 -1.07 -0.23 1.43
1.91 0.76 1.09 -0.49 -0.34
-0.78 0.29 0.22 -0.31 -0.74
-1.3 -0.63 -0.28 0.71 0.69
2.62 1.8 0.71 1.76 -0.41
0.23 -1.86 2.21 1.57 0.91
0.19 0.85 1.41 -0.11 -0.96
0.08 0.34 -0.2 0.59 -1.07
1.4 0.02 0.76 -0.58 1.27
-0.19 -0.61 -1.09 -1.51 0.74
1.46 -0.26 0.43 0.52 -0.17
-0.22 1.81 0.96 0.37 0.5
0.51 -0.1 0.46 1.6 0.05
-1.03 -0.38 -0.6 -0.17 0.08
0.17 -0.88 -0.05 -1.71 -0.49
1.2 -0.5 -0.58 0.28 0.27
-0.16 -0.08 0.44 -1.52 -0.12
1.28 -1.36 -0.31 -1.12 1.28
2.73 1.14 -0.22 -0.46 -1.68
0.94 0.1 -0.63 -0.45 0.66
-0.25 1.47 1.07 -1.38 -0.56
0.1 0.99 0.34 1.05 -0.55
-0.43 1.41 -0.95 0.31 -0.05
2.18 -1.34 0.25 -0.92 1.39
-2.96 0.58 -0.55 -0.85 -1.42
0.08 -0.36 0.1 -1.23 -0.91
0.11 -0.05 1.87 0.35 -0.22
0.21 -0.6 -1.04 0.88 0.17
-1.56 0.22 0.22 -0.45 0.19
0.22 0.09 -1.42 1.02 1.97
0.19 -2.12 0.62 -0.32 0.23
1.26 0.85 -1.44 0.26 -0.07
0.52 0.15 -1.7 1.12 0.18
1.12 -0.97 0.56 -0.77 -0.9
-0.96 -1.1 -0.75 0.11 0.74
-0.12 -0.69 -1.97 0.53 -0.75
0.19 -1.58 -1.32 -0.42 -0.93
0.27 0.14 1.08 0.15 0.43
-0.69 1.5 0.18 0.4 0.56
1.48 0.19 0.21 1.19 -1.58
-0.61 0.53 0.89 0.92 1.34
-1.61 -1.48 0.2 -0.39 -2.02
0.4 -1.54 -3.18 0.61 1.02
0.66 -0.9 0.02 1.55 0.07
0.94 0.72 -1.39 -0.63 1.18
-0.95 -0.88 -0.93 1.42 0.57
-0.25 0.56 -1.63 -1.37 1.48
-1.33 -0.22 0.37 -0.9 0
0.84 0.38 2.29 0.14 0.85
0.35 -1.04 0.49 -1.7 -1.1
0.91 -0.95 1.93 0.32 -0.11
0.61 -0.1 -0.23 -2.13 1.41
-0.61 -0.21 -0.54 -0.74 0.71
0.18 -1.79 0.79 -0.95 -1.49
-1.91 0.54 -1.25 0.93 -0.6
0.5 -1.95 -1.32 -1.1 0.13
0.97 -0.42 -2.97 1.3 -0.87
-0.88 0.06 -2.23 -0.81 -0.77
-2.14 -0.7 -0.44 -0.34 1.69
-1.52 -1.4 0.12 -0.83 -1.07
-1.11 -0.4 -0.35 1.08 0.22
1.24 -0.11 -1.9 -1.33 0.84
0 -0.92 -1.15 0.74 0.21
-1.24 -1.36 -0.79 0.98 -0.18
0.56 -1.19 0.9 -0.38 0.67
-2.18 -0.53 0.32 -1.3 -0.48
-0.25 -0.45 -0.83 0.73 1.58
1.11 1.42 -1.61 -0.97 -0.58
-0.34 -1.29 -0.17 -0.89 -1.16
1.31 0.38 -1.78 -0.69 -3.33
1.8 -0.42 -0.67 -0.93 0.28
-1.17 0.09 -0.31 1.66 -1.01
-1.15 -0.66 1.22 0.61 0.05
-0.91 0.8 0.9 0.34 -1.56
0.53 -1.7 0.2 -0.58 0.97
0.84 0.15 -0.22 1.05 -0.23
1.21 0.03 -0.49 -1.02 1.11
1.3 1.06 0.6 -0.21 0.51
1.08 -0.22 -1.39 1.1 0.94
0.94 0.5 -0.35 -0.93 0.56
0.16 0.4 1.23 0.04 0.21
-0.89 -0.65 -0.81 -0.77 1.52
-0.73 -0.08 -1.53 -0.39 -0.43
0.41 -0.13 0 -0.05 -1.3
1.68 1.12 0.3 -0.19 2.02
1.71 0.24 1.71 0.97 -0.28
-1.93 0.29 -0.91 0.63 0.95
-0.83 2.34 -0.53 0.82 -0.31
1.42 0.42 1.24 0.85 0.26
-1.06 0.36 -0.27 1.33 0.53
-1.61 0.53 0.3 0.23 -1.88
0.6 1.55 0.47 0.65 0.33
1.73 0.96 1.29 -0.34 -0.94
1.93 0.34 0.92 -0.12 1.9
0.53 -0.61 -0.04 0.54 0.68
0.72 0.36 -1.29 -0.34 1.22
0.56 0.14 -0.08 -0.37 -0.28
-0.02 -1.84 0.74 0.27 0.08
-3.37 -1.54 1.28 1.54 0.33
0.76 -1.79 0.67 -1.39 0.38
-0.39 1.41 -1.52 -0.47 -0.96
1.01 0.62 0.13 0.38 -0.23
-0.63 -2.35 -1.13 0.32 -1.22
-1.63 0.47 -0.48 -1.41 1.47
1.25 0.06 -1.1 -0.74 -0.23
0.18 -0.26 1.71 -1.12 0.7
3.5 -0.74 -0.18 -0.05 -0.15
0.92 -1.27 1.86 1.31 0.77
1.05 0.86 -1.74 0 0.37
0.76 -0.58 -0.78 -0.21 1.05
-0.6 -0.13 0.8 2.25 0.91
-0.37 0.59 -0.53 -0.61 0.48
1.06 0.54 1.99 0.11 -0.4
1.06 -0.39 -0.65 -0.33 -0.45
0.58 -0.54 -2.16 -0.91 0.56
-0.99 0.26 -0.09 0.61 -0.8
1.68 -1.18 -0.4 -0.52 1.16
-1.37 0.31 -0.14 0.85 0.63
-0.43 0.17 -0.83 -0.41 0.49
